Red,IR
251135,195109
251513,195229
251781,195287
252124,195390
252338,195468
252726,195471
251254,194944
251032,195111
251527,195164
251143,195061
251375,195143
251871,195285
252131,195345
252406,195412
252564,195465
252082,194982
250967,195028
252004,195342
252132,195204
251806,195260
252170,195356
252609,195446
252760,195491
252980,195561
253181,195419
251724,195242
252428,195499
253151,195494
252765,195456
253040,195559
253312,195640
253555,195673
253653,195702
253087,195315
252318,195397
253483,195695
253725,195651
253426,195654
253654,195714
253999,195807
254174,195836
254244,195640
252923,195416
253481,195688
254036,195731
253601,195601
253663,195660
253958,195723
254104,195761
254227,195633
253036,195342
253325,195594
253988,195665
253586,195530
253613,195579
253969,195680
254155,195707
254197,195527
252977,195361
253515,195619
254087,195634
253635,195541
253782,195602
254151,195726
254372,195762
253423,195332
253097,195450
254041,195613
253846,195483
253667,195517
253863,195588
254175,195665
253954,195335
252994,195377
253658,195577
253593,195417
253450,195456
253830,195556
254000,195607
253456,195212
252794,195293
253742,195515
253607,195346
253412,195424
253677,195479
253891,195530
253643,195188
252736,195258
253376,195398
253055,195181
252989,195244
253357,195325
253508,195350
252908,194984
252295,195046
253122,195204
252852,195021
252711,195105
252982,195160
253208,195226
253179,194958
252047,194948
252651,195101
252426,194926
252376,195004
252811,195102
252980,195112
252989,194850
251709,194740
252328,194938
252310,194753
251951,194812
252284,194887
252472,194888
252480,194900
251439,194486
251293,194587
251886,194579
251346,194491
251579,194577
251779,194608
251819,194597
251934,194515
250602,194272
251013,194380
250974,194198
250730,194233
251022,194259
251113,194271
251140,194289
251082,193996
249917,193930
250362,193993
249960,193811
249978,193840
250377,193933
250467,193940
250617,194008
250104,193633
249552,193748
250067,193789
249530,193651
249756,193779
250243,193865
250329,193877
250494,193836
249380,193504
249498,193725
249917,193622
249279,193578
249626,193677
249954,193729
250077,193777
250285,193641
248889,193401
249325,193628
249519,193509
249100,193546
249451,193632
249816,193704
249876,193737
250005,193477
248605,193395
249300,193597
249250,193439
249026,193518
249394,193600
249638,193674
249773,193790
249310,193396
248556,193475
249412,193584
249005,193469
249152,193608
249540,193691
249741,193719
249828,193790
248638,193371
248740,193527
249280,193507
248822,193493
249223,193634
249480,193691
249568,193727
249782,193655
248477,193443
248926,193588
248889,193470
248807,193527
249223,193623
249408,193665
249524,193745
249571,193501
248480,193506
248972,193615
248664,193508
248802,193595
249181,193663
249216,193684
249403,193768
249005,193446
248447,193534
248854,193552
248461,193517
248733,193617
249043,193682
249082,193707
249280,193818
248824,193477
248300,193581
248652,193606
248269,193583
248504,193673
248742,193726
248807,193762
249042,193864
248953,193589
247997,193665
248484,193775
248132,193717
248374,193796
248692,193877
248745,193924
248965,194054
249257,194014
247838,193804
248292,193933
248197,193865
248192,193937
248594,194072
248725,194116
248843,194164
249018,194254
248117,193887
247855,194001
248406,194023
247987,194003
248326,194172
248568,194241
248747,194334
248900,194403
249225,194345
247904,194092
248216,194302
248401,194222
248170,194323
248494,194413
248799,194490
248871,194543
249151,194664
249376,194454
247872,194384
248418,194528
248234,194448
248309,194543
248812,194678
248938,194710
249150,194827
249363,194918
248432,194492
248104,194618
248806,194669
248314,194603
248638,194762
248896,194836
249073,194893
249229,194994
249592,194994
248316,194673
248540,194880
248826,194806
248422,194824
248758,194944
249131,195016
249214,195086
249495,195202
249763,195017
248143,194833
248638,195014
248542,194892
248549,194988
249051,195122
249188,195134
249271,195200
249475,195260
248683,194863
248200,194952
248861,195019
248453,194960
248712,195095
249001,195137
249132,195148
249199,195175
249539,195168
248194,194819
248329,195003
248619,194953
248208,194962
248550,195053
248875,195112
248922,195153
249195,195245
249423,195006
247831,194900
248298,195009
248076,194888
248174,194983
248683,195118
248834,195150
249022,195244
249279,195334
247985,194866
247887,195018
248466,195002
248064,195006
248530,195181
248837,195223
249000,195296
249253,195378
249697,195372
248141,194908
248158,195082
248415,195008
248024,195035
248383,195125
248608,195146
248666,195182
248967,195277
249230,195347
247806,194812
247679,194909
248161,194911
247770,194909
248168,195022
248357,195039
248428,195079
248644,195168
249012,195232
248669,194814
247466,194850
247926,194904
247490,194778
247705,194863
248100,194946
248179,194950
248414,195058
248709,195161
247998,194701
247221,194747
247952,194832
247491,194737
247774,194873
248030,194888
248081,194941
248234,194986
248533,195055
247964,194597
247118,194682
247530,194710
247056,194607
247277,194675
247628,194744
247648,194770
247873,194831
248109,194858
246548,194402
246642,194486
246825,194421
246505,194436
246890,194538
247033,194556
247120,194598
247340,194706
247402,194363
245976,194246
246413,194337
246137,194218
246196,194331
246443,194378
246524,194396
246655,194437
246958,194557
246574,194147
245509,194181
245854,194178
245414,194129
245654,194212
245893,194257
245907,194272
246145,194353
246369,194388
244814,193919
244894,194016
244848,193889
244639,193927
244970,194012
244998,194027
245125,194101
245310,194169
245515,193952
243989,193770
244176,193829
243937,193693
243812,193769
244033,193823
244146,193882
244272,193972
244577,194080
244816,194013
243206,193740
243466,193842
243331,193782
243328,193885
243727,194017
243868,194089
244134,194200
244355,194295
244656,194139
243257,193946
243531,194115
243535,194057
243497,194185
243818,194274
244038,194372
244205,194471
244591,194608
244887,194607
243576,194392
243945,194526
244007,194520
244017,194638
244510,194766
244639,194831
244904,194970
245176,195059
245619,195021
244410,194838
244803,195061
244921,195026
244852,195134
245197,195223
245452,195330
245595,195420
246012,195569
246319,195571
244988,195323
245358,195461
245540,195420
245432,195488
245894,195617
246021,195641
246189,195740
246399,195811
246470,195571
245387,195572
245993,195740
245865,195665
245985,195805
246292,195920
246517,195994
246691,196074
247108,196167
246338,195817
246080,195956
246418,195973
246137,195981
246444,196075
246688,196150
246728,196181
247032,196305
247250,196128
246003,196067
246396,196161
246211,196061
246330,196169
246704,196240
246801,196288
246991,196380
247224,196412
246025,196056
246194,196182
246389,196167
246266,196229
246790,196385
246930,196432
247072,196501
247275,196575
246827,196214
246199,196291
246762,196355
246484,196312
246781,196420
246963,196459
247053,196485
247217,196563
247533,196397
246276,196270
246674,196437
246701,196373
246754,196517
247096,196589
247272,196640
247399,196661
247701,196711
246843,196343
246683,196460
246888,196431
246673,196461
246966,196523
247171,196564
247220,196595
247556,196744
247532,196378
246429,196401
246736,196400
246474,196341
246683,196398
246915,196451
246959,196462
247149,196519
247317,196419
246063,196197
246317,196247
246168,196142
246169,196193
246485,196280
246548,196259
246677,196333
246843,196389
246062,196027
245764,196085
246075,196102
245835,196105
246199,196225
246321,196240
246393,196267
246543,196314
246770,196181
245603,195980
245803,196115
245775,196036
245734,196114
245945,196160
246047,196196
246160,196243
246387,196329
246463,196118
245253,196027
245510,196073
245220,195958
245273,195992
245413,195998
245462,196029
245633,196134
245798,196197
245148,195849
244579,195896
244867,195938
244596,195921
244832,196055
244988,196115
245144,196222
245306,196287
245606,196305
244661,196034
244542,196158
244671,196141
244413,196192
244672,196282
244880,196374
244975,196455
245316,196609
245419,196405
244186,196341
244486,196419
244270,196368
244425,196442
244627,196487
244690,196534
244882,196628
245109,196660
243865,196293
243843,196389
243906,196361
243724,196438
244100,196554
244172,196573
244325,196679
244527,196787
244143,196478
243358,196518
243742,196575
243438,196561
243643,196692
243838,196756
244005,196869
244174,196941
244259,196721
243009,196601
243181,196689
242939,196618
242924,196726
243099,196786
243222,196864
243373,196943
243623,196898
242491,196575
242109,196647
242075,196554
241799,196649
242021,196745
242175,196837
242310,196939
242669,197097
242561,196856
241324,196834
241527,196897
241250,196912
241469,197039
241779,197174
241906,197247
242232,197399
242460,197513
241480,197128
241167,197212
241303,197171
240979,197216
241249,197361
241409,197442
241608,197578
241845,197685
242299,197804
241518,197474
241149,197630
241384,197635
241231,197772
241580,197888
241929,198019
242143,198134
242552,198288
242833,198375
241752,198028
241760,198159
241962,198150
241857,198253
242389,198431
242598,198526
242957,198657
243172,198751
243629,198810
242681,198516
242599,198642
242821,198612
242621,198673
242995,198763
243309,198856
243470,198928
243808,199050
244105,199089
242868,198769
243099,198894
243301,198863
243194,198881
243627,199011
243817,199064
244076,199150
244331,199233
244742,199107
243368,198851
243552,199000
243689,198937
243548,198993
243836,199052
244099,199139
244265,199208
244690,199325
244937,199284
243492,198946
243722,199045
243825,198987
243793,199043
244255,199154
244413,199212
244646,199265
244883,199331
245061,199077
243751,198958
244138,199097
244116,199019
244177,199132
244510,199221
244796,199302
244975,199367
245345,199461
245091,199063
244083,199100
244501,199170
244294,199135
244612,199228
245120,199392
245264,199434
245523,199491
245794,199587
244445,199100
244523,199210
244807,199164
244641,199220
245235,199396
245425,199436
245617,199466
245768,199539
245831,199177
244524,199138
244967,199223
244808,199096
244876,199212
245136,199256
245288,199292
245419,199309
245759,199361
244991,198875
244208,198888
244496,198867
244143,198829
244473,198933
244813,198983
244919,199059
245250,199164
245572,199065
243914,198683
244150,198757
244036,198626
244052,198724
244575,198823
244673,198862
244925,198931
245181,199000
244188,198413
243656,198416
243899,198364
243566,198310
243898,198398
244011,198420
244170,198469
244365,198555
244590,198278
243198,198096
243431,198186
243337,198076
243476,198191
243709,198233
243820,198223
243943,198301
244345,198341
243494,197812
242812,197824
242970,197715
242492,197643
242740,197727
242965,197796
243162,197848
243461,197963
243747,197929
242067,197336
242081,197405
241992,197294
242005,197396
242466,197476
242565,197529
242871,197644
243120,197727
243405,197476
241883,197151
241923,197248
241862,197120
241864,197289
242229,197373
242464,197439
242651,197544
243086,197693
243342,197489
241809,197203
242034,197264
241880,197154
242014,197304
242479,197434
242667,197506
243022,197665
243289,197785
242773,197333
242232,197400
242641,197449
242405,197395
242759,197588
243001,197650
243235,197752
243473,197835
243807,197792
242817,197373
242638,197515
242827,197477
242767,197573
243076,197703
243424,197798
243560,197877
243953,198056
243907,197706
243042,197698
243380,197778
243196,197734
243461,197862
243829,197964
243992,198049
244345,198206
244271,197832
243443,197863
243736,197905
243544,197884
243829,198027
244155,198111
244283,198170
244569,198266
244136,197835
243588,197913
243794,197878
243571,197879
243790,197960
243964,197990
244061,198071
244386,198065
243514,197708
243331,197816
243323,197711
243145,197721
243314,197854
243774,198013
244030,198135
244440,198154
243768,197941
243921,198142
244137,198113
244128,198179
244333,198229
244457,198239
244369,198196
244435,198258
244511,198268
244585,198323
244751,198404
244960,198512
245115,198595
244498,198096
243828,198096
243868,198055
243664,198011
243811,198106
243949,198144
244029,197980
242999,197672
242711,197647
242645,197581
242525,197644
242668,197696
242892,197823
243067,197921
243343,197759
242072,197474
241692,197361
241513,197274
241268,197281
241407,197393
241948,197656
242242,197793
242697,197966
242947,197867
241925,197655
242035,197776
242188,197759
242243,197827
242532,197895
242476,197848
242554,197818
242072,197670
242199,197783
242178,197716
242247,197806
242403,197862
242570,197951
242713,198031
242631,197730
241812,197670
241748,197666
241694,197603
241754,197719
241918,197791
242129,197883
242283,197960
242236,197662
241438,197595
241354,197572
241378,197549
241445,197605
241594,197654
241764,197726
241936,197813
242207,197912
242009,197550
241287,197534
241315,197525
241194,197499
241317,197573
241492,197649
241597,197690
241814,197810
242016,197781
241075,197516
241211,197569
241192,197529
241160,197591
241332,197677
241376,197719
241597,197861
242010,198080
242023,197874
241665,197971
242197,198138
242227,198160
242547,198343
242782,198441
243011,198478
242946,198476
243219,198611
243382,198669
243586,198775
243784,198864
244074,198989
244241,199076
244016,198726
243402,198751
243698,198833
243652,198817
243823,198933
243981,198969
244018,198852
243441,198758
243590,198833
243733,198860
243867,198977
244158,199081
244408,199169
244562,199101
244020,199022
244277,199144
244204,198998
244188,199054
244407,199112
244420,198957
243706,198857
243786,198914
243688,198835
243773,198868
243919,198910
243980,198948
243130,198516
242869,198415
242631,198298
242415,198259
242428,198268
242431,198267
242422,198287
242463,198109
241105,197679
240540,197514
240074,197359
239905,197383
240053,197514
240235,197642
240642,197852
240926,197990
240896,197759
240240,197680
240281,197763
240226,197752
240380,197885
240562,197946
240658,198058
240873,198098
240331,197924
240487,198061
240479,198050
240615,198184
240975,198373
241180,198477
241544,198671
241794,198619
240838,198352
240687,198304
240637,198296
240652,198351
240831,198424
240930,198485
241154,198621
241346,198671
240491,198268
240273,198177
240093,198165
239965,198194
240142,198304
240260,198398
240571,198572
240850,198716
241179,198687
240416,198424
240217,198420
240278,198421
240316,198520
240508,198642
240748,198734
240931,198849
241239,199013
241458,199054
240742,198810
240848,198830
240852,198820
240920,198928
241174,199010
241228,199060
241367,199144
241515,199237
241660,199142
241383,199176
241732,199354
241848,199391
242151,199569
242425,199682
242705,199824
242938,199933
243293,200010
243177,199995
243509,200118
243543,200147
243726,200199
243861,200265
244118,200368
244265,200226
243451,200086
243540,200092
243555,200070
243591,200134
243830,200197
243903,200236
243549,199898
243227,199875
243217,199825
243112,199774
243195,199810
243244,199797
243240,199814
243278,199692
242281,199381
242250,199357
242385,199425
242442,199488
242820,199673
243045,199754
243331,199888
243576,199925
243104,199744
243262,199832
243162,199706
243199,199743
243356,199743
243371,199773
243031,199445
242637,199384
242574,199333
242431,199261
242495,199299
242512,199275
242604,199306
242136,198936
241526,198746
241315,198685
241039,198582
241040,198608
241135,198681
241303,198790
241651,198864
241081,198603
240882,198639
240984,198658
241025,198754
241193,198820
241412,198938
241577,199022
241875,199176
242038,199060
241420,198928
241433,198955
241430,198954
241559,199019
241717,199031
241707,199065
241810,199135
241967,199201
241715,199095
241795,199137
242029,199221
242140,199305
242473,199438
242626,199522
242945,199645
243173,199735
243009,199573
242964,199677
243281,199688
243229,199769
243555,199902
243699,199973
243966,200106
244171,200133
243527,199927
243621,199911
243647,199901
243579,199915
243677,199918
243692,199924
243803,199950
243628,199797
243459,199763
243521,199847
243615,199912
243827,200003
244124,200132
244257,200199
244532,200136
243962,200066
244185,200160
244236,200111
244333,200182
244471,200206
244594,200285
244727,200320
244390,199967
243990,199912
243817,199810
243768,199782
243935,199848
244053,199923
244306,200010
244430,200091
244190,199886
244057,199889
244194,199927
244129,199922
244335,199993
244437,200038
244613,200108
244338,199865
244120,199853
244173,199874
244140,199878
244252,199903
244236,199884
244248,199903
244263,199658
243528,199486
243168,199335
243262,199312
243247,199330
243425,199379
243610,199496
243797,199557
244121,199682
244142,199490
243653,199443
243855,199418
243633,199357
243770,199410
243911,199470
244009,199513
244097,199377
243569,199288
243493,199260
243549,199198
243582,199267
243739,199299
243851,199335
243983,199425
244138,199198
243462,199107
243359,199065
243459,199009
243378,199003
243496,199010
243603,199081
243729,199115
243987,199219
243709,198909
243366,198825
243323,198860
243348,198834
243420,198871
243607,198948
243733,199034
243970,199052
243607,198815
243433,198862
243566,198820
243547,198925
243755,199026
243983,199154
244191,199233
243768,199106
243869,199135
244144,199267
244234,199361
244560,199497
244738,199609
245042,199765
245268,199845
244753,199576
244779,199625
245003,199705
245010,199739
245310,199854
245191,199645
245030,199741
245313,199767
245270,199798
245462,199885
245633,199920
245737,199978
246005,200123
246166,200169
246460,200235
245767,199874
245708,199904
245765,199969
245852,200023
246039,200124
246307,200221
246421,200271
246509,200090
245983,199997
246066,200083
246231,200055
246258,200119
246420,200168
246570,200151
246155,199936
246071,199957
246184,199990
246234,200057
246460,200152
246662,200239
246770,200307
247044,200441
247205,200281
246476,200128
246493,200097
246670,200163
246706,200221
246982,200339
247130,200395
247331,200503
247472,200363
246773,200209
246828,200234
246976,200247
247014,200287
247213,200344
247302,200339
247350,200188
246751,200002
246704,200011
246802,200004
246812,200031
246957,200093
247143,200170
247278,200233
247514,200332
247193,199908
246709,199867
246603,199869
246578,199814
246681,199868
246990,200008
247173,200071
247340,200149
247568,200142
246688,199794
246781,199787
246919,199836
246933,199883
247222,200007
247376,200060
247572,200167
247748,199997
246929,199841
247062,199935
247307,199969
247321,200027
247624,200142
247705,200174
247898,200263
247501,199862
247161,199863
247239,199958
247366,199973
247569,200074
247836,200179
247992,200244
248223,200357
248418,200356
247371,199906
247485,199925
247579,199981
247639,199982
247868,200096
248044,200152
248243,200250
248445,200341
248760,200321
247853,199859
247709,199901
247782,199918
247782,199912
247932,199972
248177,200080
248323,200147
248572,200237
248664,199935
247552,199718
247651,199687
247766,199725
247795,199755
248091,199895
248294,199988
248561,200111
248764,200202
248608,199681
247705,199642
247907,199707
247957,199672
247993,199748
248217,199854
248532,199988
248731,200109
249024,199785
247824,199563
248053,199665
248196,199718
248255,199747
248471,199869
248826,200015
249001,200090
248456,199531
248085,199617
248488,199775
248543,199723
248678,199892
248995,200023
249276,199786
248188,199497
248437,199694
248698,199726
248640,199733
248900,199876
249230,200003
248934,199400
248140,199412
248325,199508
248521,199534
248585,199607
248994,199781
249220,199870
248772,199247
248003,199239
248284,199359
248467,199399
248594,199524
248900,199669
249333,199823
249559,199914
248158,199131
248229,199233
248586,199364
248636,199367
248900,199547
249206,199680
249527,199796
249140,199104
248062,199036
248263,199125
248512,199153
248563,199234
248976,199467
249297,199591
248332,198813
248126,198909
248571,199108
248675,199064
248809,199168
249064,199321
248612,198702
248159,198746
248646,199014
248842,199009
248928,199137
249246,199306
248711,198669
248324,198709
248884,199042
249073,199015
249180,199158
249503,199363
248789,198648
248584,198746
249148,199031
249270,198986
249381,199146
249698,199204
248655,198573
248716,198684
249181,198904
249260,198917
249509,199096
249784,198919
248682,198476
248766,198598
249196,198741
249190,198735
249415,198871
249369,198344
248340,198158
248524,198307
248868,198367
248915,198453
249299,198700
249645,198926
250189,199193
250227,198416
248344,198153
248560,198306
248915,198425
248949,198513
249395,198778
249815,199015
250303,199214
250498,198729
248557,198536
248812,198703
249270,198866
249287,198928
249734,199179
250174,199369
250679,199557
250980,199540
248890,198932
249039,199082
249624,199295
249646,199292
249978,199512
250489,199689
251033,199870
251341,199827
249144,199239
249324,199367
249811,199462
249749,199468
250066,199625
250389,199747
250860,199809
249670,199257
249141,199369
249504,199497
249576,199465
249694,199562
250220,199736
250526,199695
248956,199289
249098,199388
249585,199473
249460,199459
249733,199593
250056,199682
248900,199205
248764,199276
249241,199369
249150,199370
249402,199480
