Red,IR
241339,149864
241344,149845
241403,149857
241420,149878
241464,149913
241559,149926
241574,149946
241556,149920
241532,149899
241488,149911
241529,149888
241497,149869
241499,149861
241553,149894
241611,149887
241665,149862
241723,149962
241739,149879
241636,149829
241671,149848
241655,149834
241628,149799
241623,149791
241654,149792
241793,149812
241751,149790
241620,149783
241686,149769
241628,149807
241624,149809
241730,149841
241720,149857
241751,149869
241773,149844
241705,149895
241648,149866
241654,149846
241653,149882
241639,149891
241737,149923
241702,149967
241705,149952
241746,149951
241582,149942
241549,149901
241588,149925
241591,149896
241575,149932
241612,149951
241661,149979
241739,150010
241791,149973
241635,150016
241662,149989
241614,149939
241594,150000
241648,149998
241667,150010
241707,150042
241727,150048
241859,150078
241749,150078
241637,150032
241734,150044
241661,150056
241683,150043
241730,150066
241805,150093
241816,150114
241897,150087
241903,150134
241743,150120
241749,150060
241778,150083
241747,150145
241799,150116
241819,150142
241885,150138
241961,150167
241992,150175
241850,150149
241788,150167
241896,150164
241852,150154
241868,150177
241859,150164
241935,150181
241997,150183
242033,150209
241939,150225
241942,150180
241940,150134
241959,150215
241991,150171
242013,150210
242057,150204
242005,150173
241977,150157
241927,150148
241934,150159
242002,150175
241974,150216
242085,150214
242082,150185
241984,150104
241938,150110
241929,150115
241946,150160
241923,150095
241895,150108
241817,150156
241844,150122
241785,150097
241789,150129
241838,150116
241866,150128
241585,150090
241611,150105
241581,150146
241593,150147
241716,150162
241720,150138
241534,150082
241503,150013
241505,150145
241509,150072
241555,150121
241593,150165
241394,150091
241381,150092
241315,150090
241397,150107
241439,150149
241448,150171
241641,150200
241668,150258
241764,150281
241792,150287
241787,150291
241681,150269
241673,150249
241716,150294
241725,150234
241775,150258
241823,150352
241847,150328
241990,150374
241986,150415
241914,150338
241862,150361
241818,150356
241909,150352
241920,150410
241991,150405
242056,150434
242112,150461
242197,150482
242208,150471
242074,150499
242074,150474
242167,150445
242153,150543
242233,150530
242314,150534
242304,150553
242365,150553
242371,150545
242307,150551
242381,150561
242440,150539
242433,150551
242521,150583
242605,150595
242621,150614
242535,150570
242580,150567
242648,150613
242652,150604
242696,150588
242746,150686
242785,150631
242709,150648
242657,150667
242742,150603
242722,150615
242720,150636
242803,150639
242873,150640
242628,150624
242674,150643
242711,150617
242689,150634
242734,150635
242756,150625
242675,150647
242553,150615
242554,150589
242559,150604
242545,150663
242585,150617
242647,150629
242639,150621
242767,150640
242619,150601
242518,150611
242504,150594
242533,150606
242591,150596
242648,150606
242646,150601
242711,150633
242756,150616
242659,150583
242597,150625
242593,150576
242598,150579
242604,150612
242590,150610
242705,150634
242681,150633
242785,150638
242892,150614
242680,150608
242647,150582
242732,150580
242682,150584
242729,150557
242757,150593
242820,150624
242832,150628
242877,150636
242885,150641
242775,150630
242796,150579
242795,150626
242799,150662
242840,150630
242903,150662
242834,150660
242867,150639
242799,150635
242768,150655
242734,150654
242811,150620
242779,150657
242845,150687
242887,150718
242936,150697
242809,150665
242696,150621
242739,150720
242727,150654
242735,150612
242739,150676
242830,150682
242857,150718
242826,150696
242771,150664
242673,150663
242623,150636
242671,150612
242643,150659
242723,150658
242748,150689
242805,150713
242835,150658
242710,150672
242634,150655
242626,150640
242637,150659
242632,150629
242651,150660
242696,150691
242702,150689
242771,150682
242633,150680
242522,150664
242610,150686
242614,150666
242611,150666
242655,150664
242695,150709
242763,150690
242783,150707
242588,150733
242535,150660
242585,150614
242521,150685
242565,150649
242565,150664
242592,150679
242713,150680
242683,150665
242458,150668
242506,150608
242433,150591
242422,150585
242461,150611
242474,150607
242547,150595
242582,150696
242630,150651
242479,150572
242416,150611
242397,150596
242415,150559
242327,150578
242397,150565
242474,150611
242494,150643
242606,150655
242517,150620
242413,150622
242417,150610
242388,150619
242378,150604
242441,150598
242473,150698
242500,150633
242512,150632
242362,150620
242335,150618
242344,150593
242287,150613
242422,150636
242395,150625
242474,150703
242543,150649
242260,150625
242244,150615
242257,150622
242225,150621
242285,150580
242333,150663
242424,150665
242479,150692
242352,150659
242257,150651
242203,150605
242133,150627
242101,150611
242231,150653
242279,150640
242302,150676
242415,150715
242342,150694
242177,150660
242162,150645
242169,150681
242174,150616
242193,150647
242242,150721
242330,150655
242375,150672
242452,150755
242298,150675
242277,150674
242240,150676
242370,150638
242322,150662
242390,150682
242534,150713
242492,150725
242423,150715
242329,150695
242345,150726
242383,150649
242398,150726
242472,150684
242498,150686
242552,150779
242483,150699
242378,150702
242329,150685
242350,150672
242292,150708
242310,150724
242457,150761
242453,150768
242361,150729
242259,150736
242238,150728
242244,150766
242247,150780
242328,150753
242381,150843
242456,150876
242515,150893
242323,150837
242350,150862
242369,150867
242349,150826
242442,150889
242456,150882
242561,150923
242679,150936
242728,150928
242548,150917
242479,150873
242501,150924
242480,150821
242500,150881
242572,150939
242641,150927
242690,150911
242746,150936
242724,150883
242581,150894
242489,150861
242574,150869
242537,150871
242589,150858
242636,150903
242756,150914
242812,150949
242767,150967
242608,150849
242598,150823
242570,150901
242591,150854
242613,150899
242649,150888
242758,150917
242783,150932
242615,150874
242608,150870
242627,150877
242605,150833
242672,150887
242696,150859
242789,150877
242837,150951
242583,150824
242641,150866
242655,150879
242624,150852
242638,150870
242702,150914
242829,150909
242649,150837
242636,150853
242736,150862
242682,150850
242697,150862
242750,150882
242820,150868
242563,150878
242556,150864
242541,150864
242537,150899
242600,150898
242581,150914
242728,150931
242559,150885
242439,150868
242441,150876
242397,150853
242434,150882
242495,150905
242555,150908
242642,151013
242679,150950
242498,150847
242437,150931
242420,150889
242403,150872
242459,150898
242528,150921
242590,150921
242596,150947
242712,150942
242590,150890
242477,150884
242471,150896
242478,150887
242475,150869
242543,150921
242585,150949
242727,151004
242821,151002
242857,151006
242667,150960
242704,150990
242709,150996
242639,150984
242778,151016
242839,151019
242933,151028
243000,151056
243035,151048
242860,151023
242901,150994
242927,151080
242913,151052
242970,151027
243070,151130
243106,151137
243205,151149
243158,151117
243067,151104
243059,151075
243011,151079
243093,151081
243097,151106
243217,151149
243261,151129
243333,151146
243346,151111
243183,151140
243184,151088
243174,151094
243175,151152
243200,151121
243269,151141
243333,151131
243438,151161
243440,151134
243268,151106
243282,151092
243313,151086
243316,151081
243333,151067
243391,151076
243447,151095
243518,151088
243438,151041
243369,151062
243402,151043
243419,150995
243381,151013
243536,151039
243474,151033
243612,151045
243499,150985
243487,150985
243451,150958
243470,150964
243417,150947
243479,151004
243504,150971
243427,150915
243254,150955
243213,150924
243209,150937
243071,150937
243182,150937
243170,150974
243181,151002
243143,150945
242982,150955
242950,150962
242954,150943
242976,150966
243001,150911
243087,151035
243121,151035
243124,150996
242978,151019
242938,150962
242936,150996
242849,151001
242986,151002
243001,151039
243029,151050
243206,151100
243209,151070
242982,151025
242947,151047
242932,151024
242970,150990
242968,151066
243068,151071
243138,151064
243168,151107
243157,151073
243060,151094
242978,151061
242962,151089
243006,151094
243035,151113
243126,151139
243216,151176
243264,151139
243145,151166
243145,151135
243123,151147
243165,151114
243220,151130
243282,151173
243308,151160
243286,151151
243236,151196
243279,151166
243333,151161
243326,151188
243430,151184
243478,151193
243468,151220
243428,151185
243434,151143
243417,151206
243406,151231
243454,151221
243515,151232
243588,151266
243545,151284
243414,151195
243396,151198
243459,151277
243469,151255
243537,151282
243569,151290
243708,151305
243631,151291
243469,151259
243533,151243
243500,151254
243545,151288
243627,151285
243625,151293
243712,151311
243719,151263
243543,151294
243545,151224
243543,151220
243526,151281
243602,151286
243672,151293
243716,151313
243800,151331
243660,151310
243591,151296
243708,151298
243696,151304
243685,151299
243741,151328
243816,151350
243905,151364
243935,151322
243866,151267
243823,151319
243885,151301
243873,151341
243894,151364
243996,151332
243987,151371
244062,151352
243951,151342
243927,151360
243982,151357
243956,151359
243983,151361
244019,151392
244105,151427
244049,151380
243952,151333
243933,151369
243983,151330
243988,151361
244006,151432
244089,151408
244155,151415
244062,151375
244000,151358
243950,151366
243942,151356
244008,151335
244001,151353
244049,151357
244108,151387
244120,151365
244039,151320
243988,151350
243947,151362
243928,151283
243949,151264
243987,151316
244010,151336
244062,151349
244048,151310
243974,151278
243909,151268
243913,151237
243960,151268
243954,151276
243974,151219
244056,151273
244072,151275
243917,151167
243950,151230
243934,151158
243924,151168
243960,151174
244000,151165
244041,151149
243998,151123
243869,151072
243871,151062
243807,151092
243864,151089
243839,151106
243916,151146
243933,151149
243849,151083
243804,151056
243846,151131
243839,151089
243858,151088
243910,151156
243874,151069
243707,151054
243637,151061
243714,151068
243625,151082
243707,151121
243713,151107
243488,151064
243485,151073
243496,151105
243452,151105
243563,151158
243602,151165
243525,151043
243474,151094
243471,151069
243505,151127
243453,151115
243522,151094
243339,151056
243260,151077
243380,151089
243363,151099
243457,151116
243554,151150
243433,151111
243338,151081
243358,151186
243392,151144
243459,151156
243496,151239
243625,151256
243650,151329
243695,151329
243757,151289
243645,151305
243628,151326
243728,151335
243707,151362
243846,151394
243872,151421
243997,151447
244043,151417
244048,151470
244038,151444
244028,151506
244049,151468
244196,151476
244227,151501
244360,151524
244376,151559
244416,151498
244466,151505
244441,151515
244501,151560
244513,151581
244562,151590
244634,151605
244681,151662
244745,151619
244698,151626
244690,151645
244728,151657
244743,151667
244773,151654
244861,151707
244853,151718
245022,151745
244990,151733
244937,151725
244912,151702
244953,151733
244932,151718
245016,151735
244983,151732
245078,151689
245101,151779
245141,151707
245094,151694
244927,151700
245047,151680
244971,151662
244969,151676
245099,151682
245073,151647
245130,151660
245011,151646
244861,151617
244815,151582
244838,151591
244824,151589
244898,151552
244914,151564
244902,151539
244794,151494
244738,151499
244814,151479
244721,151461
244692,151459
244821,151477
244831,151475
244711,151403
244697,151428
244724,151346
244693,151322
244657,151381
244717,151327
244738,151370
244783,151374
244627,151329
244573,151282
244530,151283
244541,151284
244502,151323
244539,151302
244604,151327
244548,151301
244378,151312
244333,151298
244327,151258
244328,151350
244355,151344
244394,151298
244449,151428
244518,151415
244427,151381
244308,151356
244378,151345
244364,151356
244281,151366
244430,151366
244457,151419
244502,151417
244586,151446
244572,151461
244467,151347
244421,151442
244394,151402
244382,151371
244423,151476
244465,151436
244477,151444
244446,151457
244675,151491
244561,151473
244387,151470
244481,151469
244462,151471
244451,151463
244530,151470
244559,151502
244628,151484
244667,151541
244636,151459
244574,151484
244588,151445
244555,151468
244523,151464
244609,151478
244629,151507
244613,151524
244639,151487
244544,151509
244502,151468
244518,151511
244536,151473
244528,151445
244615,151570
244653,151555
244667,151545
244552,151546
244503,151493
244497,151528
244502,151506
244572,151501
244542,151510
244572,151519
244674,151537
244611,151513
244451,151494
244475,151475
244476,151461
244423,151466
244429,151509
244488,151494
244539,151553
244578,151546
244597,151558
244422,151537
244484,151540
244462,151532
244446,151532
244454,151548
244500,151601
244571,151595
244620,151630
244674,151569
244610,151629
244573,151582
244578,151574
244561,151635
244555,151572
244592,151566
244649,151603
244754,151607
244706,151591
244622,151539
244621,151528
244619,151539
244588,151522
244557,151504
244586,151502
244640,151500
244682,151603
244700,151551
244672,151567
244587,151556
244589,151520
244521,151548
244579,151538
244708,151536
244635,151555
244637,151590
244798,151587
244777,151580
244641,151579
244612,151562
244605,151540
244609,151510
244619,151571
244657,151590
244689,151514
244732,151616
244772,151613
244789,151559
244609,151532
244637,151581
244633,151561
244578,151554
244720,151556
244688,151575
244741,151582
244766,151589
244656,151562
244671,151519
244663,151590
244619,151570
244656,151525
244666,151616
244739,151589
244805,151597
244692,151537
244588,151544
244635,151551
244571,151544
244647,151582
244616,151575
244689,151558
244761,151588
244775,151572
244749,151542
244627,151565
244590,151516
244543,151486
244476,151549
244541,151540
244551,151547
244560,151553
244718,151569
244652,151571
244470,151519
244539,151511
244493,151521
244469,151471
244486,151509
244534,151560
244583,151496
244611,151539
244646,151615
244676,151466
